year,timestep,availability-wind,availability-solar,demand-demand,market_price
2030,262,0.904014,0.0,0.682030411,80.145
2030,263,0.849504,0.0,0.638165722,80.786
2030,264,0.742512,0.0,0.61143043,78.6
2030,265,0.585154,0.0,0.661407025,73.23
2030,266,0.411294,0.0,0.649847944,70.232
2030,267,0.419217,0.0,0.647343615,69.31
2030,268,0.45524,0.0,0.652862743,70.854
2030,269,0.477526,0.0,0.676449431,73.754
2030,270,0.518907,0.0,0.679342484,75.395
2030,271,0.667287,0.0,0.74981947,77.928
2030,272,0.770944,0.0,0.795575831,118.9
2030,273,0.806343,0.0017766666666666664,0.810599333,105.51
2030,274,0.856938,0.011875555555555554,0.833241454,73.151
2030,275,0.897813,0.019724444444444444,0.844922074,60.558
2030,276,0.905455,0.012904444444444446,0.840480427,52.603
2030,277,0.859352,0.00558888888888889,0.848021274,57.492
2030,278,0.780658,0.005154444444444444,0.841053014,66.563
2030,279,0.824225,0.0019122222222222223,0.835048237,82.525
2030,280,0.855538,0.0,0.859103176,82.488
2030,281,0.861152,0.0,0.896735784,107.41
2030,282,0.816571,0.0,0.876489895,106.9
2030,283,0.752706,0.0,0.84703862,101.48
2030,284,0.727181,0.0,0.806129457,81.485
2030,285,0.663977,0.0,0.761305015,85.204
2030,286,0.608784,0.0,0.72124784,84.597
2030,287,0.596117,0.0,0.681558243,83.562
2030,288,0.640086,0.0,0.653339051,83.158
2030,289,0.671689,0.0,0.622078437,79.124
2030,290,0.656487,0.0,0.607185483,76.479
2030,291,0.635737,0.0,0.599258095,76.971
2030,292,0.678506,0.0,0.595410479,77.526
2030,293,0.738239,0.0,0.594885563,78.223
2030,294,0.806507,0.0,0.599645306,79.503
2030,295,0.857156,0.0,0.639308325,88.685
2030,296,0.839265,0.0,0.679058986,98.694
2030,297,0.869106,0.001791111111111111,0.701398156,87.162
2030,298,0.894364,0.009625555555555554,0.7133171,77.99
2030,299,0.94574,0.019356666666666664,0.711435236,55.824
2030,300,0.972571,0.05364888888888888,0.695265146,17.22
2030,301,0.975377,0.09263333333333335,0.686383349,42.267
2030,302,0.970381,0.08863222222222222,0.679461122,76.168
2030,303,0.964559,0.05542777777777778,0.683753896,82.458
2030,304,0.953275,0.004646666666666667,0.705335007,85.175
2030,305,0.923911,0.0,0.765934307,104.63
2030,306,0.891987,0.0,0.771472819,95.858
2030,307,0.869335,0.0,0.757166603,95.983
2030,308,0.859459,0.0,0.735773025,89.871
2030,309,0.85671,0.0,0.708675604,81.294
2030,310,0.815168,0.0,0.680807456,79.558
2030,311,0.799349,0.0,0.65509984,78.262
2030,312,0.831755,0.0,0.632549954,81.086
2030,313,0.881211,0.0,0.607191712,86.137
2030,314,0.923003,0.0,0.593707589,78.429
2030,315,0.939971,0.0,0.585990247,80.074
2030,316,0.948132,0.0,0.579742315,82.171
2030,317,0.963006,0.0,0.572203112,82.559
2030,318,0.965618,0.0,0.565778495,89.324
2030,319,0.982445,0.0,0.59391471,92.379
2030,320,0.984524,0.0,0.624194773,104.85
2030,321,0.983239,0.005822222222222222,0.635324431,98.715
2030,322,0.983408,0.02384333333333333,0.648341552,81.413
2030,323,0.964323,0.03274333333333333,0.648484225,75.494
2030,324,0.942709,0.03210333333333333,0.641234848,68.01
2030,325,0.932435,0.026727777777777777,0.636199523,76.237
2030,326,0.94691,0.021584444444444444,0.636680739,87.89
2030,327,0.942474,0.011353333333333333,0.648446056,94.718
2030,328,0.940812,0.0,0.676792199,107.7
2030,329,0.941251,0.0,0.740657212,110.78
2030,330,0.941438,0.0,0.744766331,109.9
2030,331,0.944043,0.0,0.73411809,109.02
2030,332,0.936932,0.0,0.713784812,96.903
2030,333,0.918323,0.0,0.685135704,93.401
