year,timestep,availability-wind,availability-solar,demand-demand,market_price
2030,239,0.920228,0.0,0.646627643,82.31
2030,240,0.934863,0.0,0.617657957,91.75
2030,241,0.950052,0.0,0.634296905,88.59
2030,242,0.958095,0.0,0.62153144,87.25
2030,243,0.961425,0.0,0.61720638,82.38
2030,244,0.963279,0.0,0.622222069,81.2
2030,245,0.964214,0.0,0.645067648,79.6
2030,246,0.963086,0.0,0.64771051,90.0
2030,247,0.95787,0.0,0.716294512,116.87
2030,248,0.945143,0.0,0.759659471,141.0
2030,249,0.920128,0.0,0.772118277,129.16
2030,250,0.88205,0.008171111111111112,0.796662488,113.65
2030,251,0.815037,0.008334444444444445,0.807557399,106.48
2030,252,0.689181,0.01586777777777778,0.803078013,99.38
2030,253,0.550666,0.01616555555555555,0.810982669,99.0
2030,254,0.598648,0.01151,0.811407386,105.98
2030,255,0.719738,0.004756666666666666,0.807611248,117.31
2030,256,0.847507,0.0,0.830813064,132.62
2030,257,0.917212,0.0,0.858295479,147.06
2030,258,0.925444,0.0,0.834180479,136.7
2030,259,0.910769,0.0,0.810227595,132.31
2030,260,0.914609,0.0,0.772372855,117.88
2030,261,0.915028,0.0,0.726324519,107.19
2030,262,0.904014,0.0,0.682030411,100.0
2030,263,0.849504,0.0,0.638165722,81.0
2030,264,0.742512,0.0,0.61143043,82.12
2030,265,0.585154,0.0,0.661407025,80.63
2030,266,0.411294,0.0,0.649847944,83.13
2030,267,0.419217,0.0,0.647343615,77.29
2030,268,0.45524,0.0,0.652862743,78.0
2030,269,0.477526,0.0,0.676449431,79.18
2030,270,0.518907,0.0,0.679342484,81.32
2030,271,0.667287,0.0,0.74981947,118.2
2030,272,0.770944,0.0,0.795575831,140.74
2030,273,0.806343,0.0017766666666666664,0.810599333,134.96
2030,274,0.856938,0.011875555555555554,0.833241454,122.01
2030,275,0.897813,0.019724444444444444,0.844922074,114.73
2030,276,0.905455,0.012904444444444446,0.840480427,106.98
2030,277,0.859352,0.00558888888888889,0.848021274,103.08
2030,278,0.780658,0.005154444444444444,0.841053014,104.54
2030,279,0.824225,0.0019122222222222223,0.835048237,110.0
2030,280,0.855538,0.0,0.859103176,120.0
2030,281,0.861152,0.0,0.896735784,127.5
2030,282,0.816571,0.0,0.876489895,126.0
2030,283,0.752706,0.0,0.84703862,119.47
2030,284,0.727181,0.0,0.806129457,107.13
2030,285,0.663977,0.0,0.761305015,91.7
2030,286,0.608784,0.0,0.72124784,85.02
2030,287,0.596117,0.0,0.681558243,82.49
2030,288,0.640086,0.0,0.653339051,90.0
2030,289,0.671689,0.0,0.622078437,85.43
2030,290,0.656487,0.0,0.607185483,82.0
2030,291,0.635737,0.0,0.599258095,78.47
2030,292,0.678506,0.0,0.595410479,75.0
2030,293,0.738239,0.0,0.594885563,74.94
2030,294,0.806507,0.0,0.599645306,78.16
2030,295,0.857156,0.0,0.639308325,77.9
2030,296,0.839265,0.0,0.679058986,74.92
2030,297,0.869106,0.001791111111111111,0.701398156,85.4
2030,298,0.894364,0.009625555555555554,0.7133171,88.4
2030,299,0.94574,0.019356666666666664,0.711435236,86.1
2030,300,0.972571,0.05364888888888888,0.695265146,79.7
2030,301,0.975377,0.09263333333333335,0.686383349,80.82
2030,302,0.970381,0.08863222222222222,0.679461122,81.5
2030,303,0.964559,0.05542777777777778,0.683753896,87.0
2030,304,0.953275,0.004646666666666667,0.705335007,97.3
2030,305,0.923911,0.0,0.765934307,114.6
2030,306,0.891987,0.0,0.771472819,102.8
2030,307,0.869335,0.0,0.757166603,84.6
2030,308,0.859459,0.0,0.735773025,75.47
2030,309,0.85671,0.0,0.708675604,81.0
2030,310,0.815168,0.0,0.680807456,85.0
2030,311,0.799349,0.0,0.65509984,80.0
2030,312,0.831755,0.0,0.632549954,74.9
2030,313,0.881211,0.0,0.607191712,74.01
2030,314,0.923003,0.0,0.593707589,69.9
2030,315,0.939971,0.0,0.585990247,68.24
2030,316,0.948132,0.0,0.579742315,71.92
2030,317,0.963006,0.0,0.572203112,80.0
2030,318,0.965618,0.0,0.565778495,71.03
2030,319,0.982445,0.0,0.59391471,75.92
2030,320,0.984524,0.0,0.624194773,79.27
2030,321,0.983239,0.005822222222222222,0.635324431,93.0
2030,322,0.983408,0.02384333333333333,0.648341552,97.11
2030,323,0.964323,0.03274333333333333,0.648484225,87.2
2030,324,0.942709,0.03210333333333333,0.641234848,80.39
2030,325,0.932435,0.026727777777777777,0.636199523,77.04
2030,326,0.94691,0.021584444444444444,0.636680739,79.15
2030,327,0.942474,0.011353333333333333,0.648446056,82.32
2030,328,0.940812,0.0,0.676792199,86.62
2030,329,0.941251,0.0,0.740657212,91.86
2030,330,0.941438,0.0,0.744766331,94.9
2030,331,0.944043,0.0,0.73411809,85.0
2030,332,0.936932,0.0,0.713784812,79.06
2030,333,0.918323,0.0,0.685135704,78.6
2030,334,0.922145,0.0,0.651678724,75.39
2030,335,0.935499,0.0,0.620874137,67.19
2030,336,0.936817,0.0,0.597770104,67.9
2030,337,0.923446,0.0,0.628078914,65.0
2030,338,0.867813,0.0,0.618682676,63.94
2030,339,0.806316,0.0,0.616292521,62.04
2030,340,0.773568,0.0,0.621680262,62.04
2030,341,0.740971,0.0,0.644358142,69.25
2030,342,0.767199,0.0,0.64555409,80.18
2030,343,0.852204,0.0,0.714950159,84.4
2030,344,0.92504,0.0,0.757596745,99.34
2030,345,0.946928,0.007222222222222223,0.771902001,100.3
2030,346,0.961097,0.046504444444444445,0.789149428,94.89
2030,347,0.980952,0.09301444444444443,0.806341496,90.2
2030,348,0.988275,0.11641777777777776,0.822958147,81.18
2030,349,0.989113,0.07630666666666668,0.847405269,82.2
2030,350,0.988416,0.047032222222222225,0.850285191,84.6
2030,351,0.987536,0.019272222222222225,0.84405767,89.57
2030,352,0.988624,0.00034777777777777774,0.866286456,97.62
2030,353,0.988895,0.0,0.873486636,106.51
2030,354,0.989105,0.0,0.839851206,112.81
